wavelength_angstrom,normalized_flux
3500.0,0.079223
3505.0,0.086077
3510.0,0.085755
3515.0,0.077485
3520.0,0.065152
3525.0,0.054005
3530.0,0.050096
3535.0,0.055433
3540.0,0.055061
3545.0,0.038910
3550.0,0.033432
3555.0,0.060537
3560.0,0.087424
3565.0,0.080020
3570.0,0.053861
3575.0,0.034055
3580.0,0.034389
3585.0,0.057424
3590.0,0.072111
3595.0,0.054155
3600.0,0.039886
3605.0,0.064497
3610.0,0.098018
3615.0,0.104665
3620.0,0.090547
3625.0,0.072382
3630.0,0.067401
3635.0,0.084910
3640.0,0.102000
3645.0,0.098392
3650.0,0.096555
3655.0,0.116631
3660.0,0.126702
3665.0,0.098579
3670.0,0.071030
3675.0,0.081532
3680.0,0.095416
3685.0,0.075506
3690.0,0.046743
3695.0,0.039445
3700.0,0.043313
3705.0,0.043672
3710.0,0.048957
3715.0,0.067423
3720.0,0.083506
3725.0,0.081849
3730.0,0.071748
3735.0,0.065210
3740.0,0.060425
3745.0,0.054733
3750.0,0.055887
3755.0,0.069885
3760.0,0.085288
3765.0,0.090049
3770.0,0.087117
3775.0,0.082576
3780.0,0.080048
3785.0,0.081785
3790.0,0.087011
3795.0,0.093154
3800.0,0.093478
3805.0,0.085513
3810.0,0.076172
3815.0,0.096177
3820.0,0.096519
3825.0,0.039323
3830.0,0.000000
3835.0,0.046451
3840.0,0.103239
3845.0,0.091375
3850.0,0.060989
3855.0,0.076473
3860.0,0.130132
3865.0,0.189782
3870.0,0.197354
3875.0,0.115975
3880.0,0.019433
3885.0,0.000000
3890.0,0.019214
3895.0,0.082255
3900.0,0.123596
3905.0,0.099700
3910.0,0.102146
3915.0,0.147892
3920.0,0.187453
3925.0,0.176734
3930.0,0.146164
3935.0,0.138502
3940.0,0.143031
3945.0,0.135887
3950.0,0.118475
3955.0,0.102073
3960.0,0.108734
3965.0,0.152293
3970.0,0.189806
3975.0,0.181046
3980.0,0.176209
3985.0,0.222832
3990.0,0.258452
3995.0,0.229263
4000.0,0.204915
4005.0,0.248076
4010.0,0.294102
4015.0,0.271378
4020.0,0.213548
4025.0,0.176278
4030.0,0.167801
4035.0,0.182046
4040.0,0.206805
4045.0,0.225391
4050.0,0.239853
4055.0,0.254077
4060.0,0.256149
4065.0,0.241090
4070.0,0.220100
4075.0,0.205861
4080.0,0.203347
