wavelength_angstrom,normalized_flux
3500.0,1.371379
3505.0,1.375960
3510.0,1.374627
3515.0,1.370420
3520.0,1.368953
3525.0,1.372894
3530.0,1.370536
3535.0,1.353239
3540.0,1.338989
3545.0,1.343323
3550.0,1.345340
3555.0,1.325431
3560.0,1.305590
3565.0,1.308798
3570.0,1.320364
3575.0,1.322251
3580.0,1.320694
3585.0,1.324997
3590.0,1.332434
3595.0,1.336923
3600.0,1.330960
3605.0,1.310897
3610.0,1.289916
3615.0,1.281261
3620.0,1.281585
3625.0,1.283679
3630.0,1.281487
3635.0,1.272170
3640.0,1.264617
3645.0,1.266036
3650.0,1.265194
3655.0,1.251389
3660.0,1.234478
3665.0,1.226470
3670.0,1.227418
3675.0,1.233317
3680.0,1.235882
3685.0,1.229870
3690.0,1.226460
3695.0,1.237108
3700.0,1.257948
3705.0,1.283008
3710.0,1.313211
3715.0,1.348071
3720.0,1.374559
3725.0,1.387630
3730.0,1.426708
3735.0,1.521896
3740.0,1.621557
3745.0,1.675393
3750.0,1.720219
3755.0,1.791010
3760.0,1.828286
3765.0,1.783862
3770.0,1.749190
3775.0,1.817992
3780.0,1.953420
3785.0,2.079698
3790.0,2.095914
3795.0,1.955097
3800.0,1.851188
3805.0,1.969094
3810.0,2.216685
3815.0,2.436583
3820.0,2.487459
3825.0,2.292719
3830.0,2.018673
3835.0,1.862809
3840.0,1.904430
3845.0,2.149580
3850.0,2.429438
3855.0,2.580328
3860.0,2.633997
3865.0,2.653657
3870.0,2.632928
3875.0,2.546368
3880.0,2.361863
3885.0,2.086754
3890.0,1.892842
3895.0,1.937802
3900.0,2.158329
3905.0,2.435451
3910.0,2.648509
3915.0,2.715254
3920.0,2.708762
3925.0,2.717061
3930.0,2.732672
3935.0,2.734255
3940.0,2.740522
3945.0,2.763971
3950.0,2.752183
3955.0,2.646441
3960.0,2.427752
3965.0,2.124558
3970.0,1.915328
3975.0,1.960026
3980.0,2.194589
3985.0,2.495583
3990.0,2.726136
3995.0,2.788952
4000.0,2.758465
4005.0,2.728539
4010.0,2.699011
4015.0,2.654600
4020.0,2.613579
4025.0,2.595463
4030.0,2.591195
4035.0,2.588356
4040.0,2.589643
4045.0,2.598329
4050.0,2.604879
4055.0,2.600023
4060.0,2.588347
4065.0,2.576381
4070.0,2.564549
4075.0,2.549730
4080.0,2.520715
4085.0,2.456066
4090.0,2.301506
4095.0,2.037987
4100.0,1.820209
4105.0,1.802465
4110.0,1.963669
4115.0,2.223433
4120.0,2.439528
4125.0,2.499374
4130.0,2.470824
4135.0,2.445579
4140.0,2.430310
4145.0,2.413895
4150.0,2.399050
4155.0,2.389659
4160.0,2.380450
4165.0,2.366469
4170.0,2.353194
4175.0,2.346098
4180.0,2.340196
4185.0,2.330448
4190.0,2.322060
4195.0,2.319990
