wavelength_angstrom,normalized_flux
3500.0,0.816418
3505.0,0.834278
3510.0,0.842766
3515.0,0.837984
3520.0,0.842707
3525.0,0.846364
3530.0,0.847867
3535.0,0.855693
3540.0,0.852023
3545.0,0.855343
3550.0,0.856774
3555.0,0.848823
3560.0,0.833435
3565.0,0.806491
3570.0,0.799122
3575.0,0.801782
3580.0,0.811904
3585.0,0.799178
3590.0,0.797385
3595.0,0.821587
3600.0,0.835004
3605.0,0.815578
3610.0,0.765291
3615.0,0.761955
3620.0,0.785754
3625.0,0.819209
3630.0,0.818027
3635.0,0.807173
3640.0,0.826602
3645.0,0.828027
3650.0,0.824475
3655.0,0.844642
3660.0,0.851688
3665.0,0.836367
3670.0,0.828607
3675.0,0.803935
3680.0,0.792329
3685.0,0.800424
3690.0,0.82435
3695.0,0.833893
3700.0,0.858434
3705.0,0.830689
3710.0,0.8403
3715.0,0.884579
3720.0,0.884502
3725.0,0.930929
3730.0,0.975159
3735.0,0.87518
3740.0,1.0553
3745.0,1.061362
3750.0,0.866205
3755.0,1.05765
3760.0,1.245307
3765.0,1.135631
3770.0,0.910495
3775.0,1.122964
3780.0,1.506279
3785.0,1.643476
3790.0,1.443973
3795.0,1.076944
3800.0,1.051178
3805.0,1.449358
3810.0,1.814698
3815.0,1.963344
3820.0,1.902758
3825.0,1.641367
3830.0,1.238233
3835.0,0.946711
3840.0,1.183845
3845.0,1.623371
3850.0,1.936252
3855.0,2.12883
3860.0,2.211425
3865.0,2.263114
3870.0,2.178019
3875.0,1.898178
3880.0,1.539756
3885.0,1.110898
3890.0,0.950602
3895.0,1.313165
3900.0,1.70562
3905.0,2.000964
3910.0,2.228504
3915.0,2.302248
3920.0,2.352494
3925.0,2.349095
3930.0,2.077487
3935.0,1.953954
3940.0,2.268402
3945.0,2.271302
3950.0,2.153929
3955.0,1.936466
3960.0,1.600858
3965.0,1.169462
3970.0,0.870281
3975.0,1.176203
3980.0,1.617409
3985.0,1.930121
3990.0,2.121762
3995.0,2.233527
4000.0,2.281556
4005.0,2.318671
4010.0,2.362419
4015.0,2.385537
4020.0,2.398529
4025.0,2.367473
4030.0,2.353317
4035.0,2.385643
4040.0,2.404873
4045.0,2.35043
4050.0,2.351461
4055.0,2.356511
4060.0,2.318976
4065.0,2.269607
4070.0,2.194996
4075.0,2.094512
4080.0,2.004461
4085.0,1.884568
4090.0,1.640538
4095.0,1.294262
4100.0,0.950647
4105.0,1.000737
4110.0,1.377002
4115.0,1.703971
4120.0,1.904418
4125.0,1.994694
4130.0,2.033967
4135.0,2.112509
4140.0,2.17169
4145.0,2.173666
4150.0,2.194596
4155.0,2.190008
4160.0,2.200183
4165.0,2.224786
4170.0,2.188926
4175.0,2.129922
4180.0,2.123109
4185.0,2.140516
4190.0,2.155073
4195.0,2.153191
4200.0,2.115216
4205.0,2.14176
4210.0,2.161181
4215.0,2.122995
4220.0,2.117833
4225.0,2.090325
4230.0,2.065279
4235.0,2.067605
4240.0,2.105541
4245.0,2.083151
4250.0,2.053111
4255.0,2.059645
4260.0,2.03804
4265.0,2.040509
4270.0,2.009441
4275.0,1.993159
4280.0,2.052364
4285.0,2.042666
4290.0,1.994315
4295.0,1.966927
4300.0,1.909439
4305.0,1.86888
4310.0,1.85985
4315.0,1.80549
4320.0,1.721439
4325.0,1.584174
4330.0,1.387736
4335.0,1.10038
4340.0,0.828133
4345.0,0.939009
4350.0,1.238777
4355.0,1.485828
4360.0,1.650422
4365.0,1.770467
4370.0,1.826794
4375.0,1.858662
4380.0,1.897603
4385.0,1.867614
4390.0,1.890381
4395.0,1.892859
4400.0,1.901195
4405.0,1.903415
4410.0,1.917146
4415.0,1.878563
4420.0,1.879709
4425.0,1.922172
4430.0,1.90956
4435.0,1.895152
4440.0,1.895269
4445.0,1.871927
4450.0,1.907464
4455.0,1.912082
4460.0,1.885135
4465.0,1.869801
4470.0,1.837555
4475.0,1.847553
4480.0,1.786736
4485.0,1.80426
4490.0,1.816487
4495.0,1.83784
4500.0,1.845022
4505.0,1.836659
4510.0,1.821699
4515.0,1.789605
4520.0,1.762996
4525.0,1.767388
4530.0,1.765345
4535.0,1.765559
4540.0,1.785736
4545.0,1.772145
4550.0,1.693238
4555.0,1.695421
4560.0,1.725753
4565.0,1.749119
4570.0,1.738701
4575.0,1.72136
4580.0,1.708716
4585.0,1.699131
4590.0,1.698346
4595.0,1.719539
4600.0,1.724264
4605.0,1.717236
4610.0,1.714494
4615.0,1.696736
4620.0,1.697438
4625.0,1.68301
4630.0,1.651956
4635.0,1.657052
4640.0,1.690797
4645.0,1.679931
4650.0,1.66828
4655.0,1.658651
4660.0,1.662189
4665.0,1.649415
4670.0,1.641207
4675.0,1.650798
4680.0,1.661545
4685.0,1.670636
4690.0,1.665922
