wavelength_angstrom,normalized_flux
3500.0,0.538769
3505.0,0.531498
3510.0,0.51876
3515.0,0.51385
3520.0,0.50189
3525.0,0.494325
3530.0,0.525963
3535.0,0.566635
3540.0,0.590042
3545.0,0.596099
3550.0,0.585416
3555.0,0.566318
3560.0,0.545905
3565.0,0.496117
3570.0,0.455816
3575.0,0.445318
3580.0,0.412671
3585.0,0.413621
3590.0,0.473621
3595.0,0.545896
3600.0,0.571384
3605.0,0.533555
3610.0,0.48777
3615.0,0.488318
3620.0,0.509028
3625.0,0.555356
3630.0,0.555075
3635.0,0.555206
3640.0,0.571581
3645.0,0.552104
3650.0,0.567049
3655.0,0.642009
3660.0,0.687129
3665.0,0.682047
3670.0,0.660108
3675.0,0.643117
3680.0,0.612598
3685.0,0.608042
3690.0,0.631152
3695.0,0.66526
3700.0,0.670925
3705.0,0.626265
3710.0,0.626582
3715.0,0.642053
3720.0,0.575034
3725.0,0.574043
3730.0,0.552913
3735.0,0.493606
3740.0,0.512447
3745.0,0.5029
3750.0,0.515827
3755.0,0.589654
3760.0,0.592701
3765.0,0.606931
3770.0,0.645343
3775.0,0.722127
3780.0,0.768365
3785.0,0.722539
3790.0,0.639462
3795.0,0.595047
3800.0,0.624126
3805.0,0.688344
3810.0,0.682991
3815.0,0.592221
3820.0,0.50642
3825.0,0.434491
3830.0,0.390596
3835.0,0.388614
3840.0,0.453437
3845.0,0.571416
3850.0,0.619059
3855.0,0.585118
3860.0,0.555904
3865.0,0.590198
3870.0,0.589577
3875.0,0.579261
3880.0,0.571969
3885.0,0.561166
3890.0,0.58727
3895.0,0.645114
3900.0,0.667237
3905.0,0.682108
3910.0,0.731181
3915.0,0.728618
3920.0,0.645622
3925.0,0.500201
3930.0,0.338399
3935.0,0.323218
3940.0,0.462809
3945.0,0.60531
3950.0,0.707606
3955.0,0.706217
3960.0,0.586114
3965.0,0.405779
3970.0,0.370592
3975.0,0.564894
3980.0,0.765395
3985.0,0.851625
3990.0,0.881534
3995.0,0.894116
4000.0,0.90563
4005.0,0.909692
4010.0,0.935471
4015.0,0.95949
4020.0,0.968435
4025.0,0.956982
4030.0,0.931391
4035.0,0.942599
4040.0,0.954668
4045.0,0.915544
4050.0,0.925731
4055.0,0.912356
4060.0,0.888346
4065.0,0.886738
4070.0,0.903187
4075.0,0.906994
4080.0,0.930557
4085.0,0.984106
4090.0,0.997511
4095.0,0.924068
4100.0,0.838686
4105.0,0.880407
4110.0,0.970122
4115.0,1.008174
4120.0,1.002105
4125.0,0.975973
4130.0,0.95174
4135.0,0.965156
4140.0,0.984227
4145.0,0.973429
4150.0,0.97226
4155.0,0.972471
4160.0,0.993926
4165.0,0.992176
4170.0,0.958356
4175.0,0.934049
4180.0,0.940842
4185.0,0.941747
4190.0,0.946738
4195.0,0.929488
4200.0,0.912858
4205.0,0.957974
4210.0,1.001294
4215.0,0.995049
4220.0,0.953452
4225.0,0.883585
4230.0,0.896658
4235.0,0.924826
4240.0,0.942473
4245.0,0.934806
4250.0,0.909864
4255.0,0.90842
4260.0,0.915789
4265.0,0.91239
4270.0,0.864865
4275.0,0.871388
4280.0,0.902695
4285.0,0.886512
4290.0,0.845403
4295.0,0.786818
4300.0,0.69612
4305.0,0.652619
4310.0,0.694093
4315.0,0.861021
4320.0,0.972003
4325.0,0.953444
4330.0,0.965911
4335.0,0.92104
4340.0,0.853788
4345.0,0.904223
4350.0,0.96063
4355.0,0.987351
4360.0,1.016644
4365.0,1.028874
4370.0,1.003229
4375.0,0.964771
4380.0,0.923884
4385.0,0.887943
4390.0,0.931171
4395.0,0.974085
