wavelength_angstrom,normalized_flux
3500.0,5.248097
3505.0,5.249017
3510.0,5.233984
3515.0,5.204985
3520.0,5.214263
3525.0,5.208269
3530.0,5.149981
3535.0,5.128026
3540.0,5.099576
3545.0,5.08209
3550.0,5.046709
3555.0,4.99007
3560.0,4.95885
3565.0,4.903082
3570.0,4.837192
3575.0,4.791422
3580.0,4.746284
3585.0,4.706326
3590.0,4.672889
3595.0,4.675636
3600.0,4.654701
3605.0,4.602899
3610.0,4.722
3615.0,4.73193
3620.0,4.721232
3625.0,4.660798
3630.0,4.594349
3635.0,4.563799
3640.0,4.582631
3645.0,4.663242
3650.0,4.68943
3655.0,4.670171
3660.0,4.652092
3665.0,4.56878
3670.0,4.571796
3675.0,4.571488
3680.0,4.525952
3685.0,4.515226
3690.0,4.476038
3695.0,4.438798
3700.0,4.379843
3705.0,4.25041
3710.0,4.252867
3715.0,4.279961
3720.0,4.24453
3725.0,4.256682
3730.0,4.236881
3735.0,4.17747
3740.0,4.328621
3745.0,4.23458
3750.0,3.971226
3755.0,3.975804
3760.0,4.094583
3765.0,4.066711
3770.0,3.847046
3775.0,4.069523
3780.0,4.367551
3785.0,4.464131
3790.0,4.308129
3795.0,3.924467
3800.0,3.910245
3805.0,4.28958
3810.0,4.485993
3815.0,4.402803
3820.0,4.297223
3825.0,4.337879
3830.0,4.030602
3835.0,3.690389
3840.0,3.998755
3845.0,4.262897
3850.0,4.29722
3855.0,4.29421
3860.0,4.249512
3865.0,4.215694
3870.0,4.180891
3875.0,4.114959
3880.0,3.930176
3885.0,3.529706
3890.0,3.391948
3895.0,3.820857
3900.0,4.052138
3905.0,4.082934
3910.0,4.024302
3915.0,3.970863
3920.0,3.894236
3925.0,3.868313
3930.0,3.804325
3935.0,3.80034
3940.0,3.912069
3945.0,3.940056
3950.0,3.879068
3955.0,3.796173
3960.0,3.619074
3965.0,3.205872
3970.0,2.939538
3975.0,3.347288
3980.0,3.604418
3985.0,3.666036
3990.0,3.680474
3995.0,3.650365
4000.0,3.609957
4005.0,3.566877
4010.0,3.547344
4015.0,3.524203
4020.0,3.422527
4025.0,3.254195
4030.0,3.349139
4035.0,3.466274
