wavelength_angstrom,normalized_flux
3500.0,0.108409
3505.0,0.112751
3510.0,0.106468
3515.0,0.104968
3520.0,0.094475
3525.0,0.094694
3530.0,0.121002
3535.0,0.144585
3540.0,0.151092
3545.0,0.14863
3550.0,0.129292
3555.0,0.118601
3560.0,0.109794
3565.0,0.092964
3570.0,0.080596
3575.0,0.076994
3580.0,0.066444
3585.0,0.075575
3590.0,0.085725
3595.0,0.097087
3600.0,0.103451
3605.0,0.092304
3610.0,0.094362
3615.0,0.101948
3620.0,0.103773
3625.0,0.112648
3630.0,0.101396
3635.0,0.115439
3640.0,0.125599
3645.0,0.105258
3650.0,0.108072
3655.0,0.127392
3660.0,0.144513
3665.0,0.147042
3670.0,0.134978
3675.0,0.130601
3680.0,0.116743
3685.0,0.11673
3690.0,0.135439
3695.0,0.145044
3700.0,0.140799
3705.0,0.105115
3710.0,0.114629
3715.0,0.117415
3720.0,0.082472
3725.0,0.088047
3730.0,0.091169
3735.0,0.07254
3740.0,0.074678
3745.0,0.072584
3750.0,0.08433
3755.0,0.101687
3760.0,0.102431
3765.0,0.115462
3770.0,0.138312
3775.0,0.150441
3780.0,0.154344
3785.0,0.140503
3790.0,0.126977
3795.0,0.122851
3800.0,0.136033
3805.0,0.148579
3810.0,0.142803
3815.0,0.111841
3820.0,0.094614
3825.0,0.088877
3830.0,0.091261
3835.0,0.10596
3840.0,0.11552
3845.0,0.132846
3850.0,0.125489
3855.0,0.102702
3860.0,0.103692
3865.0,0.128308
3870.0,0.128301
3875.0,0.12106
3880.0,0.128066
3885.0,0.11723
3890.0,0.134297
3895.0,0.130145
3900.0,0.12894
3905.0,0.141627
3910.0,0.154865
3915.0,0.162704
3920.0,0.139833
3925.0,0.117982
3930.0,0.098706
3935.0,0.099861
3940.0,0.107762
3945.0,0.117915
3950.0,0.149737
3955.0,0.130625
3960.0,0.097808
3965.0,0.101867
3970.0,0.124131
3975.0,0.162786
3980.0,0.189815
3985.0,0.208174
3990.0,0.214174
3995.0,0.212979
4000.0,0.222539
4005.0,0.234179
4010.0,0.251515
4015.0,0.254233
4020.0,0.244248
4025.0,0.239826
4030.0,0.211862
4035.0,0.243709
4040.0,0.263098
4045.0,0.232616
4050.0,0.267003
4055.0,0.272948
4060.0,0.248841
4065.0,0.245186
4070.0,0.253749
4075.0,0.25965
4080.0,0.276643
4085.0,0.310587
4090.0,0.3126
4095.0,0.278474
4100.0,0.260257
4105.0,0.278286
4110.0,0.281395
4115.0,0.285832
4120.0,0.302312
4125.0,0.306202
4130.0,0.27986
4135.0,0.286524
4140.0,0.279808
4145.0,0.276158
4150.0,0.30523
4155.0,0.321645
4160.0,0.339967
4165.0,0.321345
4170.0,0.293219
4175.0,0.301281
4180.0,0.325089
4185.0,0.314032
4190.0,0.312648
4195.0,0.30184
4200.0,0.277354
4205.0,0.298935
4210.0,0.304763
4215.0,0.273252
4220.0,0.203549
4225.0,0.125883
4230.0,0.151594
4235.0,0.221632
4240.0,0.265387
4245.0,0.276516
4250.0,0.242581
4255.0,0.229305
4260.0,0.274301
4265.0,0.304055
4270.0,0.257592
4275.0,0.248727
4280.0,0.294166
4285.0,0.277803
4290.0,0.255506
4295.0,0.282886
4300.0,0.274402
4305.0,0.275236
4310.0,0.315375
4315.0,0.365089
4320.0,0.375466
4325.0,0.35744
4330.0,0.406831
4335.0,0.420678
4340.0,0.395058
4345.0,0.414456
4350.0,0.39863
4355.0,0.400419
4360.0,0.428895
4365.0,0.448636
4370.0,0.438433
4375.0,0.407463
4380.0,0.358615
4385.0,0.351593
4390.0,0.415513
4395.0,0.458404
4400.0,0.438351
4405.0,0.383408
4410.0,0.428841
4415.0,0.457961
4420.0,0.481728
4425.0,0.449457
4430.0,0.45087
4435.0,0.445113
4440.0,0.50915
4445.0,0.529559
4450.0,0.493473
4455.0,0.41866
4460.0,0.451063
4465.0,0.53524
4470.0,0.58172
4475.0,0.601383
4480.0,0.588942
4485.0,0.595728
4490.0,0.59002
4495.0,0.589993
4500.0,0.639076
4505.0,0.658139
4510.0,0.640119
4515.0,0.626104
4520.0,0.623277
4525.0,0.570653
4530.0,0.507839
4535.0,0.551357
4540.0,0.62166
4545.0,0.614045
4550.0,0.627828
4555.0,0.671193
4560.0,0.709827
4565.0,0.723528
4570.0,0.709941
4575.0,0.69897
4580.0,0.673165
4585.0,0.696262
4590.0,0.711438
4595.0,0.722709
4600.0,0.704926
4605.0,0.724298
4610.0,0.756577
4615.0,0.745533
4620.0,0.748938
4625.0,0.74332
4630.0,0.745918
4635.0,0.717636
4640.0,0.719691
4645.0,0.723055
4650.0,0.7063
4655.0,0.731651
4660.0,0.787045
4665.0,0.722088
4670.0,0.725993
4675.0,0.754945
4680.0,0.732013
4685.0,0.720254
4690.0,0.726751
4695.0,0.73488
4700.0,0.704242
4705.0,0.703978
4710.0,0.719539
4715.0,0.743985
4720.0,0.741528
4725.0,0.720713
4730.0,0.700658
4735.0,0.699
4740.0,0.704042
4745.0,0.716694
4750.0,0.70098
4755.0,0.677274
4760.0,0.640226
4765.0,0.607118
4770.0,0.582235
4775.0,0.553803
4780.0,0.532261
4785.0,0.551815
4790.0,0.600793
4795.0,0.633685
4800.0,0.649533
4805.0,0.668666
4810.0,0.6619
4815.0,0.662024
4820.0,0.645341
4825.0,0.631453
4830.0,0.637618
4835.0,0.649301
4840.0,0.654851
4845.0,0.672563
4850.0,0.689573
4855.0,0.707705
4860.0,0.705205
4865.0,0.694762
4870.0,0.681371
4875.0,0.675163
4880.0,0.667737
4885.0,0.687112
4890.0,0.700407
4895.0,0.706882
4900.0,0.725674
4905.0,0.768957
4910.0,0.767517
4915.0,0.767856
4920.0,0.743565
4925.0,0.740619
4930.0,0.737408
4935.0,0.771975
4940.0,0.773301
4945.0,0.766184
4950.0,0.768539
4955.0,0.735315
4960.0,0.711309
4965.0,0.678122
4970.0,0.689038
4975.0,0.695747
4980.0,0.684334
4985.0,0.684607
4990.0,0.636864
4995.0,0.642009
5000.0,0.630117
5005.0,0.622527
5010.0,0.611182
5015.0,0.598309
5020.0,0.609484
5025.0,0.608037
5030.0,0.627603
5035.0,0.61147
5040.0,0.611654
5045.0,0.607904
5050.0,0.593252
5055.0,0.612301
5060.0,0.615753
5065.0,0.604599
5070.0,0.602701
5075.0,0.582048
5080.0,0.572825
5085.0,0.582487
5090.0,0.577885
5095.0,0.585338
5100.0,0.57612
5105.0,0.558303
5110.0,0.55052
5115.0,0.564387
5120.0,0.56402
5125.0,0.560975
5130.0,0.557151
5135.0,0.56412
5140.0,0.581939
5145.0,0.578099
5150.0,0.564072
5155.0,0.567426
5160.0,0.586107
5165.0,0.566672
5170.0,0.522105
5175.0,0.468996
5180.0,0.454686
5185.0,0.505816
5190.0,0.537693
5195.0,0.602777
5200.0,0.606699
5205.0,0.566024
5210.0,0.578172
5215.0,0.622079
5220.0,0.72555
5225.0,0.766499
5230.0,0.792592
5235.0,0.797206
5240.0,0.827351
5245.0,0.836688
5250.0,0.842158
5255.0,0.827402
5260.0,0.787155
5265.0,0.745207
5270.0,0.713617
5275.0,0.714197
5280.0,0.777124
5285.0,0.849823
5290.0,0.861567
5295.0,0.851849
5300.0,0.870355
5305.0,0.846956
5310.0,0.875853
5315.0,0.912744
5320.0,0.901032
5325.0,0.847051
5330.0,0.811824
5335.0,0.796606
5340.0,0.835965
5345.0,0.856754
5350.0,0.872506
5355.0,0.902676
5360.0,0.937519
5365.0,0.943633
5370.0,0.920556
5375.0,0.916965
5380.0,0.929937
5385.0,0.978476
5390.0,0.968466
5395.0,0.942601
5400.0,0.911214
5405.0,0.873917
5410.0,0.890115
5415.0,0.916738
5420.0,0.96801
5425.0,1.000185
5430.0,0.970286
5435.0,0.951194
5440.0,0.937284
5445.0,0.929073
5450.0,0.914242
5455.0,0.893711
5460.0,0.920397
5465.0,0.938309
5470.0,0.95556
5475.0,0.964061
5480.0,0.966693
5485.0,0.967083
5490.0,0.992271
5495.0,0.983232
5500.0,0.970983
5505.0,0.969275
5510.0,0.951339
5515.0,0.953767
5520.0,0.973448
5525.0,0.987015
5530.0,1.022992
5535.0,1.021122
5540.0,1.031961
5545.0,1.049264
5550.0,1.062785
5555.0,1.059514
5560.0,1.057373
5565.0,1.034693
5570.0,1.019625
5575.0,1.012806
5580.0,1.010623
5585.0,0.995108
5590.0,0.973326
5595.0,0.924292
5600.0,0.910805
5605.0,0.952724
5610.0,0.980859
5615.0,0.999795
5620.0,1.010885
5625.0,0.996145
5630.0,1.002217
5635.0,1.027157
5640.0,1.043489
5645.0,1.048141
5650.0,1.046322
5655.0,1.050269
5660.0,1.046492
5665.0,1.044032
5670.0,1.042357
5675.0,1.082153
5680.0,1.083827
5685.0,1.071435
5690.0,1.068831
5695.0,1.061703
5700.0,1.069817
5705.0,1.083257
5710.0,1.070857
5715.0,1.068591
5720.0,1.079019
5725.0,1.098882
5730.0,1.117258
5735.0,1.119151
5740.0,1.108863
5745.0,1.129656
5750.0,1.159868
5755.0,1.164518
5760.0,1.151294
5765.0,1.149167
5770.0,1.14317
5775.0,1.15158
5780.0,1.152685
5785.0,1.129909
5790.0,1.117593
5795.0,1.130272
5800.0,1.167343
5805.0,1.189176
5810.0,1.186238
5815.0,1.179103
5820.0,1.186816
5825.0,1.188795
5830.0,1.191877
5835.0,1.197606
5840.0,1.194243
5845.0,1.186515
5850.0,1.167586
5855.0,1.133608
5860.0,1.126362
5865.0,1.09974
5870.0,1.1079
5875.0,1.089295
5880.0,1.022235
5885.0,0.853034
5890.0,0.693995
5895.0,0.598394
5900.0,0.653335
5905.0,0.818247
5910.0,0.995072
5915.0,1.073765
5920.0,1.087812
5925.0,1.089297
5930.0,1.106454
5935.0,1.139516
5940.0,1.136164
5945.0,1.137478
5950.0,1.130613
5955.0,1.149358
5960.0,1.144706
5965.0,1.129943
5970.0,1.135244
5975.0,1.144352
5980.0,1.147348
5985.0,1.143082
5990.0,1.161324
5995.0,1.172303
6000.0,1.178133
6005.0,1.163357
6010.0,1.162335
6015.0,1.153298
6020.0,1.146621
6025.0,1.159582
6030.0,1.163908
6035.0,1.178903
6040.0,1.198044
6045.0,1.216948
6050.0,1.227861
6055.0,1.228079
6060.0,1.228856
6065.0,1.218755
6070.0,1.253502
6075.0,1.251186
6080.0,1.21212
6085.0,1.223751
6090.0,1.231557
6095.0,1.211288
6100.0,1.129816
6105.0,1.160653
6110.0,1.226842
6115.0,1.214998
6120.0,1.100749
6125.0,1.144319
6130.0,1.222054
6135.0,1.164726
6140.0,1.186138
6145.0,1.204147
6150.0,1.199188
6155.0,1.147892
6160.0,0.971494
6165.0,0.946936
6170.0,1.022941
6175.0,1.121397
6180.0,1.150213
6185.0,1.115909
6190.0,1.073086
6195.0,1.103253
6200.0,1.128629
6205.0,1.147611
6210.0,1.108368
6215.0,1.039599
6220.0,1.024192
6225.0,1.013957
6230.0,1.003249
6235.0,1.025152
6240.0,1.030981
6245.0,1.053582
6250.0,1.053524
6255.0,1.015191
6260.0,1.023441
6265.0,1.065596
6270.0,1.084845
6275.0,1.071878
6280.0,1.0784
6285.0,1.126181
6290.0,1.136432
6295.0,1.116336
6300.0,1.128899
6305.0,1.146153
6310.0,1.174822
6315.0,1.172702
6320.0,1.185735
6325.0,1.20356
6330.0,1.211355
6335.0,1.208218
6340.0,1.217456
6345.0,1.242203
6350.0,1.24911
6355.0,1.202796
6360.0,1.169209
6365.0,1.173061
6370.0,1.180788
6375.0,1.151441
6380.0,1.090498
6385.0,1.094556
6390.0,1.119552
6395.0,1.150167
6400.0,1.170332
6405.0,1.201556
6410.0,1.216086
6415.0,1.2196
6420.0,1.212919
6425.0,1.225767
6430.0,1.227328
6435.0,1.21948
6440.0,1.218402
6445.0,1.266692
6450.0,1.244917
6455.0,1.259291
6460.0,1.214573
6465.0,1.236786
6470.0,1.290607
6475.0,1.310036
6480.0,1.322802
6485.0,1.300624
6490.0,1.232032
6495.0,1.173763
6500.0,1.261459
6505.0,1.324296
6510.0,1.337358
6515.0,1.353189
6520.0,1.373913
6525.0,1.395057
6530.0,1.382905
6535.0,1.377212
6540.0,1.388845
6545.0,1.378395
6550.0,1.364529
6555.0,1.341602
6560.0,1.313314
6565.0,1.311854
6570.0,1.316924
6575.0,1.336697
6580.0,1.374548
6585.0,1.378994
6590.0,1.350201
6595.0,1.34486
6600.0,1.37219
6605.0,1.353944
6610.0,1.352997
6615.0,1.36438
6620.0,1.357578
6625.0,1.338764
6630.0,1.322416
6635.0,1.323315
6640.0,1.325044
6645.0,1.304601
6650.0,1.295312
6655.0,1.284406
6660.0,1.252918
6665.0,1.25516
6670.0,1.274141
6675.0,1.24769
6680.0,1.217978
6685.0,1.235988
6690.0,1.246168
6695.0,1.233381
6700.0,1.244416
6705.0,1.256002
6710.0,1.220122
6715.0,1.147275
6720.0,1.164636
6725.0,1.194501
6730.0,1.184291
6735.0,1.201542
