wavelength_angstrom,normalized_flux
3000.0,1.385724
3005.0,1.345470
3010.0,1.368202
3015.0,1.334490
3020.0,1.298190
3025.0,1.283448
3030.0,1.288913
3035.0,1.311743
3040.0,1.277675
3045.0,1.293188
3050.0,1.294592
3055.0,1.316757
3060.0,1.312259
3065.0,1.275926
3070.0,1.285342
3075.0,1.299203
3080.0,1.356474
3085.0,1.353001
3090.0,1.305546
3095.0,1.277808
3100.0,1.305073
3105.0,1.322387
3110.0,1.296193
3115.0,1.302955
3120.0,1.348566
3125.0,1.360798
3130.0,1.322107
3135.0,1.314275
3140.0,1.374279
3145.0,1.388246
3150.0,1.324141
3155.0,1.319524
3160.0,1.323826
3165.0,1.358002
3170.0,1.357102
3175.0,1.333253
3180.0,1.310745
3185.0,1.302458
3190.0,1.306499
3195.0,1.293156
3200.0,1.294773
3205.0,1.336049
3210.0,1.366110
3215.0,1.336654
3220.0,1.285231
3225.0,1.261786
3230.0,1.279977
3235.0,1.332229
3240.0,1.362309
3245.0,1.326422
3250.0,1.279185
3255.0,1.279903
3260.0,1.308227
3265.0,1.329329
3270.0,1.330117
3275.0,1.308447
3280.0,1.284221
3285.0,1.276790
3290.0,1.281270
3295.0,1.288127
3300.0,1.293465
3305.0,1.294564
3310.0,1.287778
3315.0,1.272529
3320.0,1.261440
3325.0,1.265534
3330.0,1.276227
3335.0,1.281278
3340.0,1.273417
3345.0,1.251618
3350.0,1.234868
3355.0,1.239478
3360.0,1.251040
3365.0,1.253188
3370.0,1.252447
3375.0,1.258066
3380.0,1.267313
3385.0,1.274874
3390.0,1.277078
3395.0,1.272112
3400.0,1.263938
3405.0,1.257682
3410.0,1.257347
3415.0,1.264155
3420.0,1.269329
3425.0,1.263550
3430.0,1.245336
3435.0,1.218869
3440.0,1.203153
3445.0,1.212386
3450.0,1.226719
3455.0,1.225564
3460.0,1.219420
3465.0,1.221165
3470.0,1.222126
3475.0,1.212879
3480.0,1.202568
3485.0,1.200933
3490.0,1.201542
3495.0,1.197376
3500.0,1.195253
3505.0,1.201728
3510.0,1.208492
3515.0,1.206354
3520.0,1.197468
3525.0,1.187516
3530.0,1.184938
3535.0,1.194256
3540.0,1.201556
3545.0,1.194032
3550.0,1.181719
3555.0,1.176413
3560.0,1.174099
3565.0,1.168934
3570.0,1.163561
3575.0,1.161352
3580.0,1.160092
3585.0,1.157243
3590.0,1.154563
3595.0,1.153938
3600.0,1.153483
3605.0,1.151267
3610.0,1.148934
3615.0,1.148325
3620.0,1.148482
3625.0,1.147699
3630.0,1.144056
3635.0,1.136849
3640.0,1.130437
3645.0,1.129118
3650.0,1.131884
3655.0,1.137042
3660.0,1.145471
3665.0,1.156601
3670.0,1.161500
3675.0,1.153462
3680.0,1.143059
3685.0,1.141489
3690.0,1.145183
3695.0,1.149083
3700.0,1.156950
3705.0,1.241486
3710.0,1.276160
3715.0,1.322458
3720.0,1.360309
3725.0,1.375747
3730.0,1.374387
3735.0,1.376462
3740.0,1.408113
3745.0,1.477136
3750.0,1.550797
3755.0,1.592055
3760.0,1.593356
3765.0,1.578264
3770.0,1.616704
3775.0,1.747654
3780.0,1.879178
3785.0,1.906388
3790.0,1.829556
3795.0,1.713356
3800.0,1.691312
3805.0,1.857373
3810.0,2.106182
3815.0,2.273842
3820.0,2.261522
3825.0,2.049789
3830.0,1.781513
3835.0,1.634573
3840.0,1.688525
3845.0,1.935730
3850.0,2.232045
3855.0,2.425780
3860.0,2.507712
3865.0,2.508869
3870.0,2.408991
3875.0,2.197438
3880.0,1.936015
3885.0,1.708692
3890.0,1.615267
3895.0,1.721368
3900.0,1.953663
3905.0,2.201820
3910.0,2.401508
3915.0,2.513242
3920.0,2.534657
3925.0,2.496209
3930.0,2.453038
3935.0,2.448128
3940.0,2.478594
3945.0,2.502234
3950.0,2.433335
3955.0,2.216469
3960.0,1.915409
3965.0,1.647026
3970.0,1.536579
3975.0,1.656026
3980.0,1.922010
3985.0,2.202887
3990.0,2.418760
3995.0,2.533585
4000.0,2.563712
4005.0,2.551064
4010.0,2.534429
4015.0,2.531944
4020.0,2.535815
4025.0,2.534824
4030.0,2.530654
4035.0,2.532943
4040.0,2.542235
4045.0,2.549203
4050.0,2.547821
4055.0,2.534012
4060.0,2.499917
4065.0,2.450032
4070.0,2.408399
4075.0,2.378841
4080.0,2.309540
4085.0,2.148773
4090.0,1.907638
4095.0,1.646939
4100.0,1.486462
4105.0,1.521318
4110.0,1.707228
4115.0,1.945789
4120.0,2.150771
4125.0,2.265303
4130.0,2.304281
4135.0,2.311827
4140.0,2.316083
4145.0,2.327777
4150.0,2.341213
4155.0,2.344099
4160.0,2.333030
4165.0,2.314366
4170.0,2.295045
4175.0,2.281282
4180.0,2.280495
4185.0,2.292897
4190.0,2.305568
4195.0,2.307264
4200.0,2.298112
4205.0,2.283373
4210.0,2.270153
4215.0,2.262345
4220.0,2.256431
4225.0,2.247765
4230.0,2.237072
4235.0,2.228254
4240.0,2.223601
4245.0,2.223220
4250.0,2.224127
4255.0,2.219636
4260.0,2.203831
4265.0,2.178164
4270.0,2.155309
4275.0,2.147367
4280.0,2.146703
4285.0,2.137476
4290.0,2.118670
4295.0,2.095016
4300.0,2.065117
4305.0,2.032809
4310.0,2.007713
4315.0,1.980669
4320.0,1.904096
4325.0,1.740870
4330.0,1.529588
4335.0,1.345915
4340.0,1.268235
4345.0,1.345062
4350.0,1.530030
4355.0,1.737269
4360.0,1.898065
4365.0,1.972715
4370.0,1.980724
4375.0,1.965792
4380.0,1.952075
4385.0,1.948286
4390.0,1.960594
4395.0,1.984128
4400.0,1.993790
4405.0,1.975760
4410.0,1.952094
4415.0,1.946177
4420.0,1.950899
4425.0,1.950881
4430.0,1.945036
4435.0,1.937002
4440.0,1.927790
4445.0,1.918732
4450.0,1.909813
4455.0,1.898785
4460.0,1.882874
4465.0,1.861581
4470.0,1.840119
4475.0,1.825720
4480.0,1.824055
4485.0,1.836121
4490.0,1.853207
4495.0,1.865313
4500.0,1.868185
4505.0,1.861236
4510.0,1.849043
4515.0,1.836723
4520.0,1.825675
4525.0,1.817021
4530.0,1.811715
4535.0,1.809099
4540.0,1.806279
4545.0,1.799782
4550.0,1.790843
4555.0,1.783049
4560.0,1.778336
4565.0,1.777452
4570.0,1.776658
4575.0,1.771357
4580.0,1.762641
4585.0,1.753817
4590.0,1.749109
4595.0,1.750395
4600.0,1.750458
4605.0,1.742576
4610.0,1.731663
4615.0,1.724822
4620.0,1.721034
4625.0,1.717467
4630.0,1.717754
4635.0,1.723508
4640.0,1.724196
4645.0,1.712650
4650.0,1.699564
4655.0,1.694969
4660.0,1.692345
4665.0,1.684007
4670.0,1.676465
4675.0,1.678192
4680.0,1.684612
4685.0,1.687536
4690.0,1.685632
4695.0,1.678273
4700.0,1.662683
4705.0,1.641798
4710.0,1.629230
4715.0,1.634330
4720.0,1.644580
4725.0,1.643991
4730.0,1.636606
4735.0,1.631131
4740.0,1.626760
4745.0,1.621144
4750.0,1.611760
4755.0,1.597028
4760.0,1.583518
4765.0,1.577716
4770.0,1.574687
4775.0,1.568587
4780.0,1.564110
4785.0,1.565314
4790.0,1.565162
4795.0,1.557826
4800.0,1.548097
4805.0,1.540581
4810.0,1.532997
4815.0,1.522087
4820.0,1.505874
4825.0,1.485501
4830.0,1.467508
4835.0,1.448028
4840.0,1.395487
4845.0,1.285029
4850.0,1.143255
4855.0,1.018510
4860.0,0.956942
4865.0,0.987978
4870.0,1.089287
4875.0,1.215806
4880.0,1.326613
4885.0,1.393441
4890.0,1.421795
4895.0,1.430963
4900.0,1.431236
4905.0,1.427048
4910.0,1.419691
4915.0,1.409050
4920.0,1.399577
4925.0,1.397332
4930.0,1.401661
4935.0,1.409071
4940.0,1.417991
4945.0,1.426275
4950.0,1.430660
4955.0,1.430056
4960.0,1.426450
4965.0,1.421570
4970.0,1.414195
4975.0,1.403719
4980.0,1.394428
4985.0,1.390615
4990.0,1.390950
4995.0,1.391191
5000.0,1.386274
5005.0,1.373945
5010.0,1.359999
5015.0,1.351857
5020.0,1.352219
5025.0,1.358712
5030.0,1.361587
5035.0,1.352920
5040.0,1.337359
5045.0,1.323651
5050.0,1.315976
5055.0,1.314616
5060.0,1.317179
5065.0,1.319758
5070.0,1.318950
5075.0,1.314283
5080.0,1.307045
5085.0,1.298954
5090.0,1.293935
5095.0,1.293628
5100.0,1.292467
5105.0,1.286773
5110.0,1.282503
5115.0,1.284815
5120.0,1.288101
5125.0,1.285635
5130.0,1.279015
5135.0,1.272385
5140.0,1.267137
5145.0,1.263021
5150.0,1.257639
5155.0,1.248896
5160.0,1.240209
5165.0,1.235641
5170.0,1.233273
5175.0,1.229704
5180.0,1.224681
5185.0,1.218271
5190.0,1.210184
5195.0,1.202223
5200.0,1.197255
5205.0,1.196976
5210.0,1.199766
5215.0,1.201451
5220.0,1.199841
5225.0,1.194674
5230.0,1.185815
5235.0,1.175758
5240.0,1.170313
5245.0,1.172238
5250.0,1.177205
5255.0,1.179059
5260.0,1.174198
5265.0,1.163677
5270.0,1.154898
5275.0,1.154131
5280.0,1.158937
5285.0,1.163086
5290.0,1.161273
5295.0,1.151975
5300.0,1.141916
5305.0,1.137693
5310.0,1.135382
5315.0,1.129413
5320.0,1.122504
5325.0,1.119177
5330.0,1.119402
5335.0,1.121484
5340.0,1.123960
5345.0,1.124854
5350.0,1.122662
5355.0,1.117939
5360.0,1.111823
5365.0,1.105475
5370.0,1.102831
5375.0,1.104837
5380.0,1.104706
5385.0,1.097988
5390.0,1.088427
5395.0,1.081457
5400.0,1.080554
5405.0,1.084434
5410.0,1.083832
5415.0,1.072683
5420.0,1.060278
5425.0,1.056473
5430.0,1.055023
5435.0,1.047936
5440.0,1.041347
5445.0,1.042598
5450.0,1.045945
5455.0,1.044901
5460.0,1.043544
5465.0,1.045236
5470.0,1.045478
5475.0,1.040935
5480.0,1.035075
5485.0,1.032211
5490.0,1.030821
5495.0,1.027712
5500.0,1.025189
5505.0,1.026061
5510.0,1.027421
5515.0,1.026504
5520.0,1.024417
5525.0,1.021873
5530.0,1.017434
5535.0,1.010618
5540.0,1.005521
5545.0,1.005650
5550.0,1.006311
5555.0,1.002239
5560.0,0.996123
5565.0,0.991870
5570.0,0.989507
5575.0,0.987958
5580.0,0.985031
5585.0,0.979460
5590.0,0.975038
5595.0,0.975359
5600.0,0.977555
5605.0,0.977828
5610.0,0.977498
5615.0,0.978110
5620.0,0.977106
5625.0,0.972832
5630.0,0.967141
5635.0,0.962106
5640.0,0.959176
5645.0,0.958216
5650.0,0.956672
5655.0,0.952995
5660.0,0.948811
5665.0,0.946026
5670.0,0.943350
5675.0,0.938928
5680.0,0.934707
5685.0,0.932914
5690.0,0.931617
5695.0,0.929075
5700.0,0.927469
5705.0,0.928277
5710.0,0.929253
5715.0,0.928077
5720.0,0.925094
5725.0,0.921723
5730.0,0.918098
5735.0,0.913745
5740.0,0.909725
5745.0,0.906683
5750.0,0.903648
5755.0,0.900115
5760.0,0.896358
5765.0,0.892919
5770.0,0.890174
5775.0,0.887791
5780.0,0.885074
5785.0,0.881713
5790.0,0.878314
5795.0,0.876189
5800.0,0.876491
5805.0,0.879345
5810.0,0.883303
