wavelength_angstrom,normalized_flux
3500.0,0.196734
3505.0,0.202951
3510.0,0.176709
3515.0,0.184818
3520.0,0.165737
3525.0,0.164733
3530.0,0.206567
3535.0,0.236664
3540.0,0.247996
3545.0,0.242262
3550.0,0.224592
3555.0,0.201456
3560.0,0.183625
3565.0,0.139833
3570.0,0.125155
3575.0,0.121458
3580.0,0.099827
3585.0,0.118469
3590.0,0.142717
3595.0,0.170111
3600.0,0.175135
3605.0,0.145735
3610.0,0.151162
3615.0,0.163449
3620.0,0.18065
3625.0,0.212626
3630.0,0.167051
3635.0,0.1931
3640.0,0.228217
3645.0,0.184818
3650.0,0.221841
3655.0,0.298406
3660.0,0.327205
3665.0,0.317929
3670.0,0.300829
3675.0,0.258868
3680.0,0.199667
3685.0,0.21617
3690.0,0.264304
3695.0,0.303055
3700.0,0.282817
3705.0,0.225743
3710.0,0.205576
3715.0,0.187912
3720.0,0.161727
3725.0,0.16438
3730.0,0.143297
3735.0,0.117941
3740.0,0.121159
3745.0,0.113717
3750.0,0.13567
3755.0,0.163126
3760.0,0.162703
3765.0,0.182604
3770.0,0.226204
3775.0,0.258309
3780.0,0.270619
3785.0,0.235735
3790.0,0.205357
3795.0,0.195315
3800.0,0.211284
3805.0,0.236345
3810.0,0.224115
3815.0,0.167254
3820.0,0.122148
3825.0,0.103491
3830.0,0.107833
3835.0,0.119835
3840.0,0.141524
3845.0,0.185718
3850.0,0.188106
3855.0,0.152217
3860.0,0.142097
3865.0,0.168221
3870.0,0.184214
3875.0,0.176167
3880.0,0.166851
3885.0,0.167664
3890.0,0.194447
3895.0,0.194505
3900.0,0.190472
3905.0,0.192801
3910.0,0.211331
3915.0,0.204662
3920.0,0.177277
3925.0,0.144776
3930.0,0.111105
3935.0,0.105264
3940.0,0.127185
3945.0,0.16539
3950.0,0.201447
3955.0,0.194144
3960.0,0.159339
3965.0,0.131811
3970.0,0.137228
3975.0,0.187436
3980.0,0.244527
3985.0,0.290667
3990.0,0.320301
3995.0,0.327537
4000.0,0.332738
4005.0,0.337059
4010.0,0.358581
4015.0,0.382484
4020.0,0.404054
4025.0,0.402782
4030.0,0.369835
4035.0,0.369637
4040.0,0.356331
4045.0,0.33219
4050.0,0.367211
4055.0,0.379491
4060.0,0.373158
4065.0,0.363528
4070.0,0.350902
4075.0,0.361989
4080.0,0.411177
4085.0,0.474857
4090.0,0.500929
4095.0,0.46511
4100.0,0.428033
4105.0,0.42837
4110.0,0.435738
4115.0,0.451107
4120.0,0.458937
4125.0,0.453522
4130.0,0.428006
4135.0,0.428856
4140.0,0.409115
4145.0,0.403565
4150.0,0.426469
4155.0,0.457138
4160.0,0.484897
4165.0,0.471454
4170.0,0.443102
4175.0,0.442314
4180.0,0.453273
4185.0,0.451191
4190.0,0.456983
4195.0,0.432604
4200.0,0.416074
4205.0,0.456301
4210.0,0.489434
4215.0,0.477641
4220.0,0.409254
4225.0,0.303164
4230.0,0.293717
4235.0,0.346149
4240.0,0.423305
4245.0,0.455096
4250.0,0.427862
4255.0,0.41177
4260.0,0.410489
4265.0,0.427136
4270.0,0.412559
4275.0,0.431526
4280.0,0.44595
4285.0,0.430537
4290.0,0.409628
4295.0,0.404053
4300.0,0.384734
4305.0,0.373317
4310.0,0.415495
4315.0,0.517684
4320.0,0.568638
4325.0,0.55611
4330.0,0.578561
4335.0,0.588991
4340.0,0.60305
4345.0,0.637842
4350.0,0.631566
4355.0,0.640366
4360.0,0.663655
4365.0,0.6721
4370.0,0.649551
4375.0,0.605625
4380.0,0.537947
4385.0,0.51085
4390.0,0.548223
4395.0,0.604621
4400.0,0.614633
4405.0,0.586151
4410.0,0.604662
4415.0,0.62344
4420.0,0.662698
4425.0,0.656379
4430.0,0.651047
4435.0,0.658049
4440.0,0.695138
4445.0,0.731005
4450.0,0.713039
4455.0,0.640082
4460.0,0.618717
4465.0,0.678836
4470.0,0.750818
4475.0,0.791183
4480.0,0.800466
4485.0,0.818424
4490.0,0.810147
4495.0,0.802557
4500.0,0.838938
4505.0,0.881752
4510.0,0.903919
4515.0,0.898732
4520.0,0.860517
4525.0,0.774056
4530.0,0.710648
4535.0,0.733714
4540.0,0.784249
4545.0,0.806197
4550.0,0.831141
4555.0,0.870653
4560.0,0.896202
4565.0,0.901661
