wavelength_angstrom,normalized_flux
3500.0,0.104659
3505.0,0.108555
3510.0,0.105561
3515.0,0.098549
3520.0,0.095816
3525.0,0.103803
3530.0,0.116101
3535.0,0.124795
3540.0,0.128793
3545.0,0.128229
3550.0,0.121318
3555.0,0.107537
3560.0,0.093334
3565.0,0.084860
3570.0,0.080118
3575.0,0.076254
3580.0,0.075127
3585.0,0.078442
3590.0,0.082584
3595.0,0.083734
3600.0,0.082571
3605.0,0.081295
3610.0,0.083663
3615.0,0.091744
3620.0,0.099288
3625.0,0.100292
3630.0,0.098063
3635.0,0.097394
3640.0,0.099723
3645.0,0.105797
3650.0,0.116948
3655.0,0.132261
3660.0,0.141259
3665.0,0.135113
3670.0,0.121158
3675.0,0.109586
3680.0,0.105871
3685.0,0.111740
3690.0,0.118641
3695.0,0.118243
3700.0,0.113366
3705.0,0.108545
3710.0,0.104040
3715.0,0.099339
3720.0,0.095105
3725.0,0.091596
3730.0,0.086284
3735.0,0.078162
3740.0,0.075103
3745.0,0.083033
3750.0,0.091211
3755.0,0.090047
3760.0,0.091216
3765.0,0.106254
3770.0,0.124899
3775.0,0.134484
3780.0,0.134532
3785.0,0.128374
3790.0,0.122380
3795.0,0.121662
3800.0,0.123274
3805.0,0.122708
3810.0,0.117284
3815.0,0.106229
3820.0,0.094578
3825.0,0.088124
3830.0,0.089878
3835.0,0.100324
3840.0,0.112643
3845.0,0.119424
3850.0,0.118225
3855.0,0.110309
3860.0,0.106795
3865.0,0.115070
3870.0,0.117719
3875.0,0.100400
3880.0,0.085852
3885.0,0.096498
3890.0,0.116397
3895.0,0.125878
3900.0,0.128693
3905.0,0.131843
3910.0,0.131884
3915.0,0.125086
3920.0,0.117025
3925.0,0.114014
3930.0,0.116038
3935.0,0.121029
3940.0,0.125072
3945.0,0.125170
3950.0,0.123866
3955.0,0.124943
3960.0,0.131590
3965.0,0.145343
3970.0,0.161702
3975.0,0.176117
3980.0,0.189872
3985.0,0.204696
3990.0,0.218265
3995.0,0.228015
4000.0,0.234477
4005.0,0.239300
4010.0,0.245503
