wavelength_angstrom,normalized_flux
3000.0,0.477819
3005.0,0.460421
3010.0,0.477126
3015.0,0.470800
3020.0,0.469919
3025.0,0.542750
3030.0,0.594194
3035.0,0.582103
3040.0,0.629134
3045.0,0.556008
3050.0,0.524996
3055.0,0.558715
3060.0,0.499009
3065.0,0.456959
3070.0,0.495419
3075.0,0.503158
3080.0,0.522123
3085.0,0.493405
3090.0,0.478625
3095.0,0.424166
3100.0,0.402291
3105.0,0.451616
3110.0,0.525622
3115.0,0.545544
3120.0,0.476323
3125.0,0.464023
3130.0,0.493706
3135.0,0.517833
3140.0,0.522211
3145.0,0.506032
3150.0,0.526924
3155.0,0.508018
3160.0,0.475803
3165.0,0.518442
3170.0,0.561796
3175.0,0.558111
3180.0,0.531697
3185.0,0.535118
3190.0,0.552263
3195.0,0.560875
3200.0,0.581945
3205.0,0.647008
3210.0,0.660149
3215.0,0.656504
3220.0,0.630702
3225.0,0.588227
3230.0,0.566334
3235.0,0.593350
3240.0,0.630106
3245.0,0.637645
3250.0,0.645355
3255.0,0.685063
3260.0,0.730018
3265.0,0.746156
3270.0,0.728733
3275.0,0.686889
3280.0,0.655961
3285.0,0.667070
3290.0,0.708264
3295.0,0.754965
3300.0,0.775154
3305.0,0.748570
3310.0,0.709415
3315.0,0.694835
3320.0,0.699306
3325.0,0.707837
3330.0,0.710260
3335.0,0.701946
3340.0,0.695597
3345.0,0.702055
3350.0,0.707406
3355.0,0.696690
3360.0,0.675537
3365.0,0.655192
3370.0,0.648780
3375.0,0.664244
3380.0,0.686930
3385.0,0.700552
3390.0,0.704902
3395.0,0.703123
3400.0,0.695698
3405.0,0.684467
3410.0,0.679343
3415.0,0.687850
3420.0,0.699869
3425.0,0.702671
3430.0,0.690737
3435.0,0.664697
3440.0,0.642565
3445.0,0.640600
3450.0,0.650666
3455.0,0.660824
3460.0,0.668344
3465.0,0.672180
3470.0,0.668827
3475.0,0.656681
3480.0,0.644214
3485.0,0.639993
3490.0,0.642881
3495.0,0.650819
3500.0,0.667745
3505.0,0.693903
3510.0,0.717513
3515.0,0.709288
3520.0,0.689107
3525.0,0.679936
3530.0,0.700207
3535.0,0.727878
3540.0,0.753031
3545.0,0.769280
3550.0,0.775917
3555.0,0.764201
3560.0,0.739179
3565.0,0.699460
3570.0,0.659621
3575.0,0.648167
3580.0,0.637617
3585.0,0.615791
3590.0,0.638267
3595.0,0.704865
3600.0,0.741880
3605.0,0.706254
3610.0,0.669126
3615.0,0.665555
3620.0,0.678050
3625.0,0.713300
3630.0,0.722253
3635.0,0.705516
3640.0,0.719024
3645.0,0.709965
3650.0,0.711956
3655.0,0.771516
3660.0,0.816337
3665.0,0.810519
3670.0,0.791132
3675.0,0.787734
3680.0,0.770840
3685.0,0.761674
3690.0,0.782792
3695.0,0.822522
3700.0,0.834694
3705.0,0.785066
3710.0,0.771537
3715.0,0.803043
3720.0,0.792201
3725.0,0.792208
3730.0,0.785831
3735.0,0.733980
3740.0,0.738426
3745.0,0.714006
3750.0,0.696345
3755.0,0.787892
3760.0,0.830318
3765.0,0.820500
3770.0,0.795554
3775.0,0.872130
3780.0,0.982240
3785.0,0.989953
3790.0,0.904895
3795.0,0.808779
3800.0,0.811884
3805.0,0.926686
3810.0,0.998965
3815.0,0.963508
3820.0,0.883034
3825.0,0.797528
3830.0,0.706258
3835.0,0.640407
3840.0,0.705688
3845.0,0.871831
3850.0,0.983963
3855.0,0.994328
3860.0,0.970077
3865.0,0.999993
3870.0,1.001095
3875.0,0.972454
3880.0,0.918237
3885.0,0.811593
3890.0,0.755411
3895.0,0.845463
3900.0,0.940543
3905.0,0.976838
3910.0,1.008401
3915.0,1.022486
3920.0,0.972578
3925.0,0.828140
3930.0,0.602014
3935.0,0.508812
3940.0,0.652143
3945.0,0.835838
3950.0,0.963755
3955.0,0.990815
3960.0,0.878678
3965.0,0.631928
3970.0,0.516993
3975.0,0.707709
3980.0,0.950554
3985.0,1.071429
3990.0,1.126821
3995.0,1.155222
4000.0,1.163077
4005.0,1.167282
4010.0,1.185399
4015.0,1.211568
4020.0,1.230885
4025.0,1.226818
4030.0,1.198799
4035.0,1.203199
4040.0,1.226496
4045.0,1.195434
4050.0,1.186494
4055.0,1.171046
4060.0,1.155214
4065.0,1.154993
4070.0,1.159855
4075.0,1.132154
4080.0,1.126480
4085.0,1.167349
4090.0,1.170859
4095.0,1.062261
4100.0,0.932308
4105.0,0.961666
4110.0,1.085751
4115.0,1.170013
4120.0,1.192922
4125.0,1.184102
4130.0,1.169224
4135.0,1.195281
4140.0,1.233047
4145.0,1.228164
4150.0,1.214558
4155.0,1.201781
4160.0,1.222412
4165.0,1.239538
4170.0,1.206036
4175.0,1.166076
4180.0,1.169596
4185.0,1.183084
4190.0,1.194073
4195.0,1.181574
4200.0,1.161729
4205.0,1.187940
4210.0,1.227211
4215.0,1.228987
4220.0,1.206765
4225.0,1.154364
4230.0,1.140734
4235.0,1.156259
4240.0,1.169790
4245.0,1.173826
4250.0,1.170701
4255.0,1.173563
4260.0,1.166844
4265.0,1.176516
4270.0,1.156519
4275.0,1.156638
4280.0,1.172090
4285.0,1.140520
4290.0,1.096190
4295.0,1.058235
4300.0,0.997134
4305.0,0.967530
4310.0,0.992290
4315.0,1.094550
4320.0,1.172268
4325.0,1.145006
4330.0,1.103131
4335.0,1.012128
4340.0,0.903763
4345.0,0.965993
4350.0,1.081956
4355.0,1.151366
4360.0,1.200661
4365.0,1.224896
4370.0,1.216401
4375.0,1.199512
4380.0,1.174539
4385.0,1.133463
4390.0,1.152557
