wavelength_angstrom,normalized_flux
3500.0,0.905543
3505.0,0.916023
3510.0,0.922815
3515.0,0.919272
3520.0,0.916501
3525.0,0.917938
3530.0,0.925882
3535.0,0.934025
3540.0,0.934882
3545.0,0.928635
3550.0,0.922378
3555.0,0.919969
3560.0,0.917202
3565.0,0.906070
3570.0,0.894498
3575.0,0.893153
3580.0,0.892547
3585.0,0.887421
3590.0,0.889092
3595.0,0.895562
3600.0,0.897085
3605.0,0.896206
3610.0,0.883098
3615.0,0.881046
3620.0,0.885908
3625.0,0.896548
3630.0,0.899074
3635.0,0.901410
3640.0,0.903462
3645.0,0.900716
3650.0,0.907777
3655.0,0.919733
3660.0,0.921648
3665.0,0.919670
3670.0,0.917523
3675.0,0.908440
3680.0,0.897727
3685.0,0.895790
3690.0,0.904367
3695.0,0.916081
3700.0,0.920332
3705.0,0.942691
3710.0,0.962079
3715.0,1.006473
3720.0,1.015919
3725.0,1.066856
3730.0,1.071680
3735.0,1.023150
3740.0,1.152860
3745.0,1.121979
3750.0,1.014114
3755.0,1.176449
3760.0,1.308511
3765.0,1.203920
3770.0,1.058592
3775.0,1.254845
3780.0,1.547439
3785.0,1.629362
3790.0,1.421449
3795.0,1.132716
3800.0,1.151134
3805.0,1.512220
3810.0,1.808515
3815.0,1.906824
3820.0,1.848355
3825.0,1.605863
3830.0,1.239301
3835.0,1.024814
3840.0,1.288405
3845.0,1.665269
3850.0,1.967488
3855.0,2.133631
3860.0,2.222178
3865.0,2.240900
3870.0,2.131039
3875.0,1.892601
3880.0,1.561640
3885.0,1.171697
3890.0,1.066769
3895.0,1.381757
3900.0,1.757191
3905.0,2.015894
3910.0,2.211767
3915.0,2.313839
3920.0,2.364872
3925.0,2.323770
3930.0,2.086366
3935.0,2.056262
3940.0,2.212616
3945.0,2.212184
3950.0,2.072719
3955.0,1.877199
3960.0,1.559220
3965.0,1.143353
3970.0,0.985721
3975.0,1.275134
3980.0,1.649597
3985.0,1.946936
3990.0,2.155706
3995.0,2.272316
4000.0,2.340788
4005.0,2.364400
4010.0,2.392617
4015.0,2.402697
4020.0,2.406213
4025.0,2.385914
4030.0,2.363976
4035.0,2.362967
4040.0,2.357623
4045.0,2.349137
4050.0,2.356597
4055.0,2.337830
4060.0,2.307925
4065.0,2.256997
4070.0,2.182526
4075.0,2.097172
4080.0,2.005089
4085.0,1.871567
4090.0,1.642101
4095.0,1.327834
4100.0,1.073181
4105.0,1.113944
4110.0,1.364009
4115.0,1.621284
4120.0,1.831318
4125.0,1.968552
4130.0,2.060154
4135.0,2.151280
4140.0,2.214909
4145.0,2.249613
4150.0,2.268199
4155.0,2.269451
4160.0,2.269143
4165.0,2.263573
4170.0,2.225933
4175.0,2.195532
4180.0,2.181200
4185.0,2.181560
4190.0,2.199191
4195.0,2.208719
4200.0,2.211377
4205.0,2.247003
4210.0,2.257165
4215.0,2.229093
4220.0,2.201925
4225.0,2.167549
4230.0,2.153373
4235.0,2.153649
4240.0,2.150010
4245.0,2.124971
4250.0,2.114018
4255.0,2.115392
4260.0,2.109489
4265.0,2.110130
4270.0,2.097033
4275.0,2.117196
4280.0,2.136546
4285.0,2.126377
4290.0,2.083192
4295.0,2.037815
4300.0,1.970364
4305.0,1.932392
4310.0,1.911035
