wavelength_angstrom,normalized_flux
3500.0,0.434274
3505.0,0.45854
3510.0,0.410759
3515.0,0.392335
3520.0,0.36787
3525.0,0.356533
3530.0,0.398887
3535.0,0.443715
3540.0,0.466287
3545.0,0.459891
3550.0,0.437961
3555.0,0.404359
3560.0,0.37878
3565.0,0.34103
3570.0,0.312365
3575.0,0.297343
3580.0,0.259199
3585.0,0.260106
3590.0,0.326152
3595.0,0.357431
3600.0,0.428681
3605.0,0.403648
3610.0,0.357147
3615.0,0.365783
3620.0,0.379571
3625.0,0.423853
3630.0,0.422949
3635.0,0.415408
3640.0,0.456101
3645.0,0.441057
3650.0,0.442071
3655.0,0.516284
3660.0,0.558299
3665.0,0.543996
3670.0,0.520309
3675.0,0.511592
3680.0,0.481296
3685.0,0.467007
3690.0,0.484216
3695.0,0.524662
3700.0,0.530734
3705.0,0.470981
3710.0,0.451715
3715.0,0.454602
3720.0,0.383324
3725.0,0.373469
3730.0,0.35526
3735.0,0.311025
3740.0,0.32184
3745.0,0.315489
3750.0,0.338061
3755.0,0.40746
3760.0,0.40876
3765.0,0.437053
3770.0,0.50159
3775.0,0.550264
3780.0,0.560704
3785.0,0.515906
3790.0,0.448387
3795.0,0.424556
3800.0,0.44066
3805.0,0.462754
3810.0,0.427498
3815.0,0.346249
3820.0,0.275785
3825.0,0.237951
3830.0,0.235045
3835.0,0.250145
3840.0,0.291822
3845.0,0.363367
3850.0,0.384123
3855.0,0.348669
3860.0,0.327098
3865.0,0.353958
3870.0,0.362868
3875.0,0.376386
3880.0,0.379245
3885.0,0.39628
3890.0,0.444656
3895.0,0.480743
3900.0,0.481662
3905.0,0.49103
3910.0,0.5215
3915.0,0.498749
3920.0,0.416286
3925.0,0.330153
3930.0,0.249649
3935.0,0.251894
3940.0,0.328631
3945.0,0.412932
3950.0,0.48182
3955.0,0.483428
3960.0,0.405452
3965.0,0.30173
3970.0,0.303758
3975.0,0.448594
3980.0,0.599719
3985.0,0.672097
3990.0,0.703649
3995.0,0.717242
4000.0,0.736342
4005.0,0.747344
4010.0,0.76572
4015.0,0.785363
4020.0,0.78629
4025.0,0.77024
4030.0,0.731278
4035.0,0.74244
4040.0,0.759026
4045.0,0.711185
4050.0,0.725717
4055.0,0.715962
4060.0,0.692158
4065.0,0.694631
4070.0,0.716948
4075.0,0.732662
4080.0,0.777227
4085.0,0.83911
4090.0,0.854782
4095.0,0.799105
4100.0,0.748122
4105.0,0.770716
4110.0,0.816714
4115.0,0.836668
4120.0,0.826768
4125.0,0.806428
4130.0,0.773638
4135.0,0.777424
4140.0,0.781638
4145.0,0.771624
4150.0,0.783172
4155.0,0.791381
4160.0,0.812194
4165.0,0.806711
4170.0,0.776054
4175.0,0.754977
4180.0,0.761524
4185.0,0.764972
4190.0,0.765276
4195.0,0.745734
4200.0,0.730716
4205.0,0.77663
4210.0,0.811028
4215.0,0.80635
4220.0,0.780711
4225.0,0.697927
4230.0,0.706173
4235.0,0.741603
4240.0,0.777549
4245.0,0.791375
4250.0,0.753494
4255.0,0.73975
4260.0,0.747646
4265.0,0.761224
4270.0,0.716264
4275.0,0.718089
4280.0,0.743907
4285.0,0.720088
4290.0,0.684977
4295.0,0.655998
4300.0,0.597396
4305.0,0.563153
4310.0,0.610273
4315.0,0.783177
4320.0,0.879513
4325.0,0.84402
4330.0,0.876566
4335.0,0.873914
4340.0,0.838734
4345.0,0.879021
4350.0,0.892998
4355.0,0.901702
4360.0,0.930726
4365.0,0.940966
4370.0,0.90058
4375.0,0.852401
4380.0,0.798701
4385.0,0.766327
4390.0,0.82116
4395.0,0.867072
4400.0,0.866386
4405.0,0.838952
4410.0,0.883357
4415.0,0.912602
4420.0,0.935203
4425.0,0.940254
4430.0,0.935525
4435.0,0.929353
4440.0,0.948176
4445.0,0.959962
4450.0,0.957914
4455.0,0.905884
4460.0,0.889158
4465.0,0.938753
4470.0,0.992645
