wavelength_angstrom,normalized_flux
3000.0,0.320704
3005.0,0.338474
3010.0,0.362653
3015.0,0.351320
3020.0,0.368990
3025.0,0.410833
3030.0,0.418436
3035.0,0.403738
3040.0,0.400521
3045.0,0.422772
3050.0,0.427858
3055.0,0.390675
3060.0,0.373078
3065.0,0.389638
3070.0,0.412671
3075.0,0.414131
3080.0,0.430875
3085.0,0.418031
3090.0,0.379276
3095.0,0.362530
3100.0,0.397051
3105.0,0.453191
3110.0,0.480605
3115.0,0.445338
3120.0,0.437473
3125.0,0.451929
3130.0,0.461578
3135.0,0.482881
3140.0,0.466413
3145.0,0.454633
3150.0,0.473821
3155.0,0.426804
3160.0,0.419335
3165.0,0.447083
3170.0,0.479407
3175.0,0.483705
3180.0,0.474049
3185.0,0.485540
3190.0,0.495954
3195.0,0.499796
3200.0,0.501583
3205.0,0.509994
3210.0,0.509620
3215.0,0.489238
3220.0,0.461661
3225.0,0.442885
3230.0,0.437582
3235.0,0.446677
3240.0,0.467419
3245.0,0.495586
3250.0,0.524756
3255.0,0.549590
3260.0,0.571263
3265.0,0.588246
3270.0,0.581663
3275.0,0.542814
3280.0,0.521059
3285.0,0.559120
3290.0,0.615125
3295.0,0.639373
3300.0,0.635448
3305.0,0.619625
3310.0,0.605645
3315.0,0.601932
3320.0,0.598174
3325.0,0.584747
3330.0,0.573511
3335.0,0.577131
3340.0,0.590006
3345.0,0.602043
3350.0,0.603449
3355.0,0.588465
3360.0,0.567190
3365.0,0.552562
3370.0,0.553023
3375.0,0.571205
3380.0,0.591006
3385.0,0.597570
3390.0,0.599794
3395.0,0.607907
3400.0,0.613729
3405.0,0.608487
3410.0,0.599428
3415.0,0.595427
3420.0,0.595829
3425.0,0.595814
3430.0,0.583420
3435.0,0.552600
3440.0,0.528107
3445.0,0.533273
3450.0,0.554955
3455.0,0.573838
3460.0,0.582398
3465.0,0.578571
3470.0,0.570350
3475.0,0.565020
3480.0,0.556988
3485.0,0.542475
3490.0,0.537862
3495.0,0.558347
3500.0,0.594240
3505.0,0.628852
3510.0,0.632886
3515.0,0.633869
3520.0,0.613593
3525.0,0.602357
3530.0,0.632452
3535.0,0.667326
3540.0,0.692441
3545.0,0.699947
3550.0,0.691917
3555.0,0.672512
3560.0,0.653196
3565.0,0.606736
3570.0,0.568848
3575.0,0.559368
3580.0,0.533106
3585.0,0.523671
3590.0,0.578738
3595.0,0.637899
3600.0,0.645352
3605.0,0.609220
3610.0,0.589087
3615.0,0.593502
3620.0,0.604145
3625.0,0.652563
3630.0,0.641650
3635.0,0.627726
3640.0,0.659137
3645.0,0.647718
3650.0,0.660711
3655.0,0.720012
3660.0,0.752523
3665.0,0.735084
3670.0,0.721806
3675.0,0.717303
3680.0,0.693549
3685.0,0.688931
3690.0,0.715419
3695.0,0.749788
3700.0,0.755747
3705.0,0.699201
3710.0,0.712225
3715.0,0.755263
3720.0,0.697129
3725.0,0.694685
3730.0,0.680221
3735.0,0.617619
3740.0,0.661031
3745.0,0.638726
3750.0,0.636003
3755.0,0.725330
3760.0,0.730933
3765.0,0.727740
3770.0,0.734488
3775.0,0.814688
3780.0,0.892520
3785.0,0.870207
3790.0,0.780048
3795.0,0.716195
3800.0,0.757742
3805.0,0.858166
3810.0,0.880305
3815.0,0.811577
3820.0,0.744364
3825.0,0.661876
3830.0,0.580742
3835.0,0.541778
3840.0,0.633223
3845.0,0.785888
3850.0,0.854830
3855.0,0.838804
3860.0,0.827294
3865.0,0.866535
3870.0,0.835858
3875.0,0.806391
3880.0,0.765985
3885.0,0.695439
3890.0,0.697541
3895.0,0.787172
3900.0,0.832700
3905.0,0.850010
3910.0,0.892656
3915.0,0.886501
3920.0,0.812053
3925.0,0.662171
3930.0,0.445226
3935.0,0.406642
3940.0,0.590085
3945.0,0.752813
3950.0,0.842795
3955.0,0.840250
3960.0,0.714722
3965.0,0.505333
3970.0,0.470777
3975.0,0.690722
3980.0,0.888680
3985.0,0.971723
3990.0,1.011821
3995.0,1.029765
4000.0,1.042286
4005.0,1.045128
4010.0,1.070109
4015.0,1.089731
4020.0,1.102193
4025.0,1.098320
4030.0,1.060591
4035.0,1.070337
4040.0,1.082304
4045.0,1.042458
4050.0,1.060270
4055.0,1.040793
4060.0,1.017114
4065.0,1.015066
4070.0,1.023067
