wavelength_angstrom,normalized_flux
3000.0,1.283247
3005.0,1.282704
3010.0,1.303769
3015.0,1.315730
3020.0,1.257999
3025.0,1.240766
3030.0,1.207196
3035.0,1.198919
3040.0,1.233875
3045.0,1.243432
3050.0,1.246003
3055.0,1.273646
3060.0,1.232894
3065.0,1.212135
3070.0,1.233889
3075.0,1.212783
3080.0,1.265748
3085.0,1.278565
3090.0,1.212872
3095.0,1.240797
3100.0,1.228754
3105.0,1.198816
3110.0,1.197441
3115.0,1.209788
3120.0,1.225785
3125.0,1.226090
3130.0,1.262166
3135.0,1.283649
3140.0,1.235799
3145.0,1.225510
3150.0,1.230230
3155.0,1.224104
3160.0,1.304189
3165.0,1.258486
3170.0,1.213698
3175.0,1.238945
3180.0,1.240147
3185.0,1.203985
3190.0,1.173157
3195.0,1.242668
3200.0,1.294408
3205.0,1.302992
3210.0,1.288815
3215.0,1.272173
3220.0,1.266163
3225.0,1.278130
3230.0,1.299612
3235.0,1.318685
3240.0,1.325385
3245.0,1.312539
3250.0,1.282167
3255.0,1.243503
3260.0,1.225450
3265.0,1.246614
3270.0,1.264754
3275.0,1.240342
3280.0,1.205547
3285.0,1.199179
3290.0,1.214905
3295.0,1.234704
3300.0,1.238955
3305.0,1.216208
3310.0,1.189285
3315.0,1.181718
3320.0,1.185579
3325.0,1.189294
3330.0,1.198172
3335.0,1.216787
3340.0,1.229894
3345.0,1.223715
3350.0,1.210148
3355.0,1.202775
3360.0,1.196224
3365.0,1.184941
3370.0,1.181607
3375.0,1.196741
3380.0,1.213983
3385.0,1.216007
3390.0,1.208485
3395.0,1.201224
3400.0,1.197552
3405.0,1.198211
3410.0,1.200069
3415.0,1.199557
3420.0,1.195228
3425.0,1.186786
3430.0,1.176426
3435.0,1.167241
3440.0,1.163442
3445.0,1.167423
3450.0,1.173201
3455.0,1.174764
3460.0,1.174364
3465.0,1.174417
3470.0,1.169709
3475.0,1.156547
3480.0,1.144955
3485.0,1.144710
3490.0,1.150882
3495.0,1.155141
3500.0,1.150260
3505.0,1.133509
3510.0,1.124897
3515.0,1.122191
3520.0,1.109807
3525.0,1.123394
3530.0,1.120405
3535.0,1.126106
3540.0,1.122182
3545.0,1.118655
3550.0,1.110782
3555.0,1.107669
3560.0,1.104867
3565.0,1.103491
3570.0,1.096225
3575.0,1.100468
3580.0,1.096667
3585.0,1.070980
3590.0,1.071079
3595.0,1.077342
3600.0,1.065252
3605.0,1.075036
3610.0,1.092104
3615.0,1.087895
3620.0,1.088846
3625.0,1.067911
3630.0,1.069238
3635.0,1.055978
3640.0,1.045633
3645.0,1.049223
3650.0,1.040804
3655.0,1.049732
3660.0,1.062814
3665.0,1.063643
3670.0,1.034812
3675.0,1.061635
3680.0,1.043768
3685.0,1.035831
3690.0,1.064001
3695.0,1.057612
3700.0,1.059639
3705.0,1.090203
3710.0,1.120368
3715.0,1.149502
3720.0,1.110044
3725.0,1.157923
3730.0,1.238390
3735.0,1.166549
3740.0,1.413123
3745.0,1.417310
3750.0,1.174282
3755.0,1.448023
3760.0,1.713677
3765.0,1.530534
3770.0,1.227975
3775.0,1.545611
3780.0,2.091764
3785.0,2.245004
3790.0,1.980337
3795.0,1.434000
3800.0,1.327223
3805.0,1.882828
3810.0,2.335364
3815.0,2.538407
3820.0,2.498887
3825.0,2.286891
3830.0,1.784024
3835.0,1.306505
3840.0,1.604814
3845.0,2.187338
3850.0,2.562356
3855.0,2.717794
3860.0,2.737169
3865.0,2.683117
3870.0,2.616486
3875.0,2.434257
3880.0,2.070496
3885.0,1.510266
3890.0,1.221866
3895.0,1.666150
3900.0,2.204364
3905.0,2.515807
3910.0,2.674729
3915.0,2.755537
3920.0,2.794583
3925.0,2.811598
3930.0,2.749774
3935.0,2.687147
3940.0,2.763383
3945.0,2.738262
3950.0,2.616255
3955.0,2.375185
3960.0,2.027714
3965.0,1.513816
3970.0,1.162687
3975.0,1.521002
3980.0,2.045921
3985.0,2.343363
3990.0,2.516267
3995.0,2.622008
4000.0,2.671083
4005.0,2.642586
4010.0,2.633490
4015.0,2.639407
4020.0,2.629339
4025.0,2.570326
4030.0,2.584357
4035.0,2.586414
4040.0,2.586220
4045.0,2.575602
4050.0,2.561171
4055.0,2.534493
4060.0,2.487435
4065.0,2.454891
4070.0,2.432863
4075.0,2.379805
4080.0,2.316481
4085.0,2.219456
4090.0,1.996184
4095.0,1.570253
4100.0,1.146163
4105.0,1.277407
4110.0,1.760862
4115.0,2.090565
4120.0,2.254113
4125.0,2.304031
4130.0,2.337958
4135.0,2.385900
4140.0,2.414201
